,PID,SalePrice,MSSubClass,BldgType,HouseStyle,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Functional,SaleCondition,SaleType,MoSold,YrSold
325,527166030,176500,60,1Fam,2Story,955,677,0,1632,0.0,0.0,2,1,3,1,8,Typ,Normal,WD ,6,2006
326,907290230,155900,120,TwnhsE,1Story,848,0,0,848,1.0,0.0,1,0,1,1,3,Typ,Normal,WD ,5,2006
327,528186050,280000,120,TwnhsE,1Story,1577,0,0,1577,1.0,0.0,2,0,2,1,6,Typ,Normal,WD ,5,2007
328,535452120,127000,80,1Fam,SLvl,1507,0,0,1507,0.0,0.0,2,0,4,1,7,Maj1,Normal,WD ,8,2008
329,528482130,263000,60,1Fam,2Story,912,1182,0,2094,0.0,0.0,2,1,4,1,8,Typ,Normal,WD ,11,2009
330,534403050,145000,20,1Fam,1Story,1092,0,0,1092,1.0,0.0,1,0,3,1,6,Typ,Normal,WD ,7,2008
331,533244030,254000,60,1Fam,2Story,975,873,0,1848,1.0,0.0,2,1,3,1,7,Typ,Normal,WD ,4,2010
332,528365080,287500,60,1Fam,2Story,1108,1089,0,2197,1.0,0.0,2,1,4,1,9,Typ,Normal,WD ,7,2008
333,902206090,120000,50,1Fam,1.5Fin,885,297,0,1182,0.0,0.0,1,1,3,1,5,Typ,Normal,WD ,5,2006
334,909425010,311500,50,1Fam,1.5Fin,1137,817,0,1954,0.0,1.0,1,1,3,1,8,Typ,Normal,WD ,5,2008
335,916384080,265900,20,1Fam,1Story,1484,0,0,1484,0.0,0.0,2,0,2,1,6,Typ,Normal,WD ,12,2007
336,909101330,35000,30,1Fam,1Story,498,0,0,498,0.0,0.0,1,0,1,1,3,Typ,Normal,ConLD,2,2006
337,535380110,86900,30,1Fam,1Story,672,0,0,672,0.0,0.0,1,0,2,1,4,Typ,Normal,WD ,7,2008
338,903236010,127000,50,1Fam,1.5Fin,1072,213,0,1285,1.0,0.0,1,0,2,1,6,Min1,Normal,WD ,1,2008
339,905101200,118500,20,1Fam,1Story,1029,0,0,1029,1.0,0.0,1,0,3,1,5,Typ,Normal,WD ,4,2007
340,531375110,159000,20,1Fam,1Story,1114,0,0,1114,1.0,0.0,1,1,3,1,6,Typ,Normal,WD ,6,2008
341,907405030,200000,20,1Fam,1Story,1700,0,0,1700,1.0,0.0,2,0,3,1,7,Typ,Normal,WD ,5,2006
342,908276230,119000,20,1Fam,1Story,948,0,0,948,1.0,0.0,1,0,3,1,5,Typ,Normal,WD ,10,2007
343,909256060,115000,50,1Fam,1.5Fin,1166,0,473,1639,0.0,0.0,1,0,3,1,6,Maj2,Normal,WD ,3,2008
344,527108030,250000,60,1Fam,2Story,1074,990,0,2064,0.0,0.0,2,1,4,1,7,Typ,Normal,WD ,1,2006
345,906475100,195000,20,1Fam,1Story,1643,0,0,1643,1.0,0.0,2,0,2,1,6,Typ,Normal,WD ,3,2008
346,907275010,220000,20,1Fam,1Story,1513,0,0,1513,1.0,0.0,2,0,2,1,5,Typ,Normal,WD ,6,2009
347,527404100,119500,20,1Fam,1Story,950,0,0,950,0.0,0.0,1,0,3,1,5,Typ,Normal,WD ,7,2007
348,905403150,155000,20,1Fam,1Story,1094,0,0,1094,0.0,0.0,1,0,3,1,5,Typ,Normal,WD ,6,2008
349,533350120,290000,20,1Fam,1Story,1671,0,0,1671,1.0,0.0,3,0,3,1,6,Typ,Normal,WD ,5,2008
350,909254010,137000,70,1Fam,2Story,628,600,0,1228,0.0,0.0,1,0,3,1,6,Typ,Normal,WD ,5,2009
351,533221040,180000,160,TwnhsE,2Story,756,756,0,1512,1.0,0.0,2,1,2,1,4,Typ,Normal,WD ,8,2009
352,902401120,325000,75,1Fam,2.5Unf,1521,1254,0,2775,0.0,0.0,3,1,3,1,9,Typ,Normal,WD ,7,2008
353,533254050,241600,20,1Fam,1Story,1740,0,0,1740,0.0,0.0,1,1,2,1,7,Typ,Normal,WD ,6,2009
354,535178120,153000,20,1Fam,1Story,1382,0,0,1382,0.0,1.0,1,0,3,1,6,Typ,Normal,WD ,7,2009
355,527403020,142000,20,1Fam,1Story,1056,0,0,1056,1.0,0.0,1,0,3,1,6,Typ,Normal,WD ,7,2010
356,916125360,160000,20,1Fam,1Story,1687,0,0,1687,1.0,0.0,1,0,3,1,7,Min1,Normal,WD ,6,2010
357,909277040,198000,50,1Fam,1.5Fin,1265,673,0,1938,0.0,0.0,2,0,4,1,7,Min2,Normal,WD ,7,2008
358,527302175,181000,20,1Fam,1Story,1586,0,0,1586,0.0,0.0,2,0,3,1,7,Typ,Normal,WD ,1,2009
359,905101490,139000,20,1Fam,1Story,1121,0,0,1121,1.0,0.0,1,0,3,1,5,Typ,Normal,WD ,6,2009
360,907227100,117000,20,1Fam,1Story,875,0,0,875,0.0,0.0,1,0,3,1,5,Typ,Normal,WD ,10,2007
361,911370510,246000,120,TwnhsE,1Story,1646,0,0,1646,1.0,1.0,2,0,2,1,5,Typ,Normal,WD ,5,2010
362,907414030,185500,20,1Fam,1Story,1414,0,0,1414,0.0,0.0,2,0,3,1,6,Typ,Normal,WD ,5,2010
363,909275110,238000,70,1Fam,2.5Unf,867,851,0,1718,0.0,0.0,2,1,4,1,8,Typ,Normal,WD ,10,2007
364,905200260,165000,80,1Fam,SLvl,904,611,259,1774,0.0,0.0,2,0,4,1,8,Typ,Normal,WD ,7,2009
365,902105130,64000,30,1Fam,1Story,672,0,0,672,0.0,0.0,1,0,2,1,4,Typ,Normal,WD ,8,2008
366,534453140,87000,70,1Fam,2Story,453,453,0,906,0.0,0.0,1,0,2,1,5,Typ,Normal,WD ,9,2008
367,907203070,127000,20,1Fam,1Story,876,0,0,876,1.0,0.0,1,0,3,1,5,Typ,Normal,WD ,6,2010
368,910226040,165500,50,1Fam,1.5Fin,1151,804,0,1955,0.0,0.0,2,0,4,1,7,Typ,Normal,WD ,1,2008
369,905451410,137000,20,1Fam,1Story,1057,0,0,1057,0.0,1.0,1,0,3,1,6,Typ,Normal,WD ,3,2006
370,907295020,208900,20,1Fam,1Story,1493,0,0,1493,1.0,0.0,2,0,3,1,7,Typ,Normal,WD ,4,2008
371,533250190,279700,120,TwnhsE,1Story,1494,0,0,1494,1.0,0.0,1,1,1,1,5,Typ,Normal,WD ,5,2007
372,527450010,105500,160,TwnhsE,2Story,525,567,0,1092,0.0,0.0,1,1,3,1,6,Typ,Normal,WD ,12,2006
373,906385020,187000,20,1Fam,1Story,1222,0,0,1222,0.0,0.0,2,0,2,1,6,Typ,Normal,WD ,3,2010
374,902109140,124500,90,Duplex,2Story,960,1000,0,1960,0.0,0.0,2,0,4,2,10,Typ,Normal,COD,7,2009
375,534403100,168500,80,1Fam,SLvl,1350,0,0,1350,1.0,0.0,1,1,3,1,6,Typ,Normal,WD ,6,2008
376,535453080,152000,20,1Fam,1Story,1040,0,0,1040,1.0,0.0,1,0,3,1,6,Typ,Normal,WD ,7,2007
377,528250100,180000,80,1Fam,SLvl,774,656,0,1430,0.0,0.0,2,1,3,1,7,Typ,Normal,WD ,4,2010
378,907130100,231500,60,1Fam,2Story,928,836,0,1764,1.0,0.0,2,1,3,1,7,Typ,Normal,WD ,8,2009
379,535152280,132000,20,1Fam,1Story,1364,0,0,1364,0.0,0.0,1,1,3,1,6,Typ,Normal,WD ,3,2006
380,528166090,445000,20,1Fam,1Story,2452,0,0,2452,2.0,0.0,2,0,3,1,10,Typ,Normal,WD ,7,2009
381,528480040,252000,60,1Fam,2Story,1082,871,0,1953,0.0,0.0,2,1,3,1,9,Typ,Normal,WD ,5,2009
382,535300040,129500,20,1Fam,1Story,1216,0,0,1216,1.0,0.0,1,0,3,1,5,Typ,Normal,WD ,8,2007
383,533215070,305000,120,TwnhsE,1Story,1557,0,0,1557,1.0,0.0,2,0,2,1,5,Typ,Normal,WD ,6,2008
384,527451520,94500,160,Twnhs,2Story,483,504,0,987,0.0,0.0,1,1,2,1,5,Typ,Normal,WD ,6,2006
385,905475270,118000,20,1Fam,1Story,864,0,0,864,0.0,1.0,1,0,3,1,6,Typ,Normal,WD ,5,2007
386,908102030,85000,30,1Fam,1Story,796,0,0,796,0.0,0.0,1,0,2,1,4,Typ,Normal,WD ,5,2008
387,923125030,81500,20,1Fam,1Story,1600,0,0,1600,0.0,0.0,1,1,3,1,6,Mod,Normal,WD ,5,2006
388,909177100,160000,90,Duplex,2Story,862,1788,0,2650,0.0,0.0,3,0,6,2,10,Min2,Normal,WD ,2,2010
389,902302150,90000,190,2fmCon,2Story,1422,915,0,2337,0.0,0.0,2,0,5,2,10,Min2,Normal,WD ,9,2007
390,907201160,157500,60,1Fam,2Story,686,702,0,1388,0.0,0.0,1,1,3,1,6,Typ,Normal,WD ,12,2006
391,527453060,148500,160,Twnhs,2Story,855,601,0,1456,0.0,0.0,2,1,3,1,7,Typ,Normal,WD ,7,2009
392,905225020,158000,60,1Fam,2Story,1567,1087,0,2654,0.0,0.0,3,0,4,1,11,Mod,Normal,WD ,5,2007
393,528181010,192000,120,TwnhsE,1Story,1367,0,0,1367,0.0,0.0,2,0,2,1,6,Typ,Normal,WD ,6,2008
394,917425190,186700,20,1Fam,1Story,1572,0,0,1572,1.0,0.0,1,1,3,1,5,Typ,Normal,WD ,5,2007
395,528180130,248500,120,TwnhsE,1Story,1456,0,0,1456,0.0,0.0,2,0,2,1,6,Typ,Normal,WD ,4,2009
396,531363030,152000,20,1Fam,1Story,1141,0,0,1141,1.0,0.0,1,1,3,1,6,Typ,Normal,WD ,6,2009
397,902102060,157500,70,1Fam,2Story,958,581,0,1539,0.0,0.0,2,0,3,1,8,Typ,Normal,WD ,6,2008
398,923229040,153500,85,1Fam,SFoyer,1008,0,0,1008,1.0,0.0,1,0,1,1,4,Typ,Normal,WD ,7,2007
399,903450110,110000,90,Duplex,1Story,816,0,0,816,1.0,0.0,1,0,2,1,5,Typ,Normal,WD ,5,2010
400,909256020,112000,50,1Fam,1.5Fin,824,464,0,1288,0.0,0.0,1,0,4,1,6,Typ,Normal,WD ,11,2006
401,533221110,177000,160,TwnhsE,2Story,756,756,0,1512,1.0,0.0,2,1,2,1,5,Typ,Normal,WD ,5,2010
402,526355080,345000,80,1Fam,SLvl,2000,704,0,2704,1.0,0.0,2,1,4,1,9,Typ,Normal,WD ,7,2009
403,907181120,207500,60,1Fam,2Story,782,870,0,1652,0.0,0.0,2,1,3,1,6,Typ,Normal,WD ,6,2008
404,903234160,102000,30,1Fam,1Story,986,0,0,986,0.0,0.0,1,0,2,1,5,Typ,Normal,WD ,5,2007
405,535454030,81400,90,Duplex,1Story,1040,0,0,1040,0.0,0.0,2,0,2,2,6,Typ,Normal,WD ,12,2006
406,534152070,212500,50,1Fam,1.5Fin,1287,604,0,1891,0.0,1.0,3,0,3,1,7,Typ,Normal,WD ,4,2010
407,905106170,137250,20,1Fam,1Story,864,0,0,864,1.0,0.0,1,0,2,1,4,Typ,Normal,WD ,5,2010
408,909257050,234000,70,1Fam,2Story,1276,804,0,2080,0.0,0.0,1,1,3,1,9,Typ,Normal,WD ,6,2009
409,534252060,119000,90,Duplex,1Story,1728,0,0,1728,0.0,1.0,2,0,6,2,10,Typ,Normal,WD ,11,2007
410,903200080,223500,70,1Fam,2Story,1072,504,0,1576,2.0,0.0,1,1,3,1,6,Typ,Normal,WD ,5,2009
411,907126010,152000,20,1Fam,1Story,1040,0,0,1040,1.0,0.0,1,0,3,1,6,Typ,Normal,WD ,11,2009
412,908154040,320000,20,1Fam,1Story,1698,0,0,1698,1.0,0.0,2,0,3,1,8,Typ,Normal,WD ,2,2009
413,907285020,219500,60,1Fam,2Story,1057,977,0,2034,1.0,0.0,2,1,3,1,8,Typ,Normal,WD ,2,2009
414,902109130,94550,190,2fmCon,2Story,1101,600,0,1701,0.0,0.0,2,0,4,2,8,Typ,Normal,WD ,10,2009
415,903450060,169500,50,1Fam,1.5Fin,1226,592,0,1818,0.0,0.0,1,1,4,1,7,Typ,Normal,WD ,6,2007
416,916455010,204000,60,1Fam,2Story,888,868,0,1756,1.0,0.0,2,1,3,1,7,Typ,Normal,WD ,7,2007
417,535152070,143000,80,1Fam,SLvl,1144,0,0,1144,1.0,0.0,1,0,3,1,6,Typ,Normal,WD ,3,2006
418,902206270,137000,70,1Fam,2Story,1156,642,0,1798,0.0,0.0,2,1,4,1,7,Typ,Normal,WD ,5,2007
419,534427090,140000,190,2fmCon,SLvl,1095,0,0,1095,1.0,0.0,1,0,2,1,6,Typ,Normal,ConLD,3,2006
420,909279040,137500,30,1Fam,1Story,1180,0,0,1180,0.0,0.0,1,0,2,1,5,Typ,Normal,WD ,7,2006
421,533130020,190000,60,1Fam,2Story,1061,862,0,1923,1.0,0.0,2,1,3,1,8,Typ,Normal,WD ,6,2010
422,527455270,110000,20,1Fam,1Story,892,0,0,892,0.0,0.0,1,0,3,1,5,Typ,Normal,WD ,10,2008
423,526302110,124500,20,1Fam,1Story,882,0,0,882,0.0,0.0,1,0,2,1,5,Typ,Normal,WD ,10,2009
424,905401100,190000,20,1Fam,1Story,1867,0,0,1867,1.0,0.0,1,0,2,1,7,Typ,Normal,COD,11,2009
425,903227150,132000,50,1Fam,1.5Fin,955,498,0,1453,0.0,0.0,1,1,3,1,7,Min2,Normal,WD ,3,2010
426,534251320,143000,20,1Fam,1Story,1328,0,0,1328,1.0,0.0,1,1,3,1,6,Typ,Normal,WD ,6,2010
427,909100080,104000,30,1Fam,1Story,1296,0,0,1296,0.0,0.0,2,0,2,1,5,Typ,Normal,WD ,5,2010
428,905200160,80000,20,1Fam,1Story,1006,0,0,1006,0.0,0.0,1,0,3,1,5,Typ,Normal,WD ,7,2008
429,914478020,148000,80,1Fam,SLvl,918,0,0,918,0.0,1.0,1,0,3,0,4,Typ,Normal,WD ,3,2007
430,527451650,119500,160,Twnhs,2Story,630,672,0,1302,0.0,0.0,2,1,3,1,6,Typ,Normal,WD ,2,2009
431,528142150,269500,20,1Fam,1Story,1760,0,0,1760,1.0,0.0,2,0,3,1,8,Typ,Normal,WD ,6,2009
432,531452210,150000,60,1Fam,2Story,636,684,0,1320,0.0,0.0,2,1,3,1,6,Typ,Normal,WD ,7,2006
433,528168030,290000,60,1Fam,2Story,1105,1295,0,2400,0.0,0.0,3,1,4,1,10,Typ,Normal,WD ,6,2009
434,923202105,173500,20,1Fam,1Story,1430,0,0,1430,0.0,0.0,2,0,3,1,7,Typ,Normal,WD ,3,2010
435,911103060,119600,190,2fmCon,2Story,1034,957,0,1991,0.0,0.0,2,0,4,2,9,Typ,Normal,WD ,6,2007
436,534401190,140000,20,1Fam,1Story,1136,0,0,1136,1.0,0.0,1,0,3,1,5,Typ,Normal,WD ,7,2008
437,907175100,197900,60,1Fam,2Story,866,913,0,1779,0.0,0.0,2,1,3,1,6,Typ,Normal,WD ,3,2009
438,902110010,99900,30,1Fam,1Story,967,0,0,967,0.0,0.0,1,0,2,1,5,Typ,Normal,WD ,7,2007
439,534431020,138500,45,1Fam,1.5Unf,908,0,0,908,0.0,0.0,1,0,2,1,4,Typ,Normal,WD ,10,2007
440,908186080,145500,180,TwnhsE,SFoyer,1072,0,0,1072,1.0,0.0,1,0,2,1,5,Typ,Normal,WD ,4,2009
441,903233030,132500,50,1Fam,1.5Fin,903,378,0,1281,1.0,0.0,1,0,2,1,6,Typ,Normal,WD ,8,2007
442,902406070,146500,70,1Fam,2Story,780,741,0,1521,0.0,0.0,1,0,4,1,8,Typ,Normal,WD ,9,2009
443,532354010,132500,20,1Fam,1Story,970,0,0,970,1.0,0.0,1,0,2,1,5,Typ,Normal,WD ,7,2007
444,916380070,315500,20,1Fam,1Story,1620,0,0,1620,1.0,0.0,2,0,2,1,6,Typ,Normal,WD ,9,2009
445,903425420,130000,30,1Fam,1Story,838,0,0,838,1.0,0.0,1,0,2,1,5,Typ,Normal,WD ,5,2008
446,907227030,133500,20,1Fam,1Story,864,0,0,864,1.0,0.0,1,0,3,1,5,Typ,Normal,WD ,8,2009
447,910205120,110000,50,1Fam,1.5Fin,727,380,0,1107,0.0,0.0,1,0,2,1,5,Typ,Normal,COD,4,2010
448,906201120,270000,20,1Fam,1Story,1433,0,0,1433,1.0,0.0,1,1,1,1,4,Typ,Normal,WD ,6,2010
449,923251080,157900,20,1Fam,1Story,1188,0,0,1188,0.0,0.0,1,0,3,1,6,Typ,Normal,WD ,4,2010
450,534451080,72500,20,1Fam,1Story,720,0,0,720,0.0,0.0,1,0,2,1,4,Typ,Normal,WD ,7,2008
451,902103090,111500,50,1Fam,1.5Fin,1147,510,0,1657,0.0,0.0,1,0,4,1,9,Typ,Normal,WD ,7,2006
452,909428240,224000,20,1Fam,1Story,1906,0,0,1906,1.0,0.0,1,1,3,1,6,Typ,Normal,WD ,1,2009
453,528120130,379000,60,1Fam,2Story,1414,917,0,2331,1.0,0.0,2,1,3,1,9,Typ,Normal,WD ,8,2008
454,907255030,274000,60,1Fam,2Story,1366,581,0,1947,1.0,0.0,2,1,3,1,7,Typ,Normal,WD ,1,2008
455,908102270,167000,20,1Fam,1Story,1486,0,0,1486,1.0,0.0,1,0,3,1,7,Typ,Normal,WD ,3,2009
456,909100150,108000,30,1Fam,1.5Fin,949,343,0,1292,0.0,0.0,1,1,3,1,6,Typ,Normal,WD ,6,2008
457,903231060,60000,30,1Fam,1Story,800,0,0,800,0.0,0.0,1,0,1,1,4,Maj1,Normal,ConLw,1,2009
458,923201020,169000,20,1Fam,1Story,1264,0,0,1264,1.0,0.0,1,0,2,1,7,Typ,Normal,WD ,6,2010
459,534429150,174500,80,1Fam,SLvl,1576,0,0,1576,1.0,0.0,1,0,4,1,7,Typ,Normal,WD ,9,2009
460,534129060,215000,20,1Fam,1Story,1620,0,0,1620,0.0,0.0,2,0,4,1,8,Typ,Normal,WD ,8,2008
461,534151090,188500,20,1Fam,1Story,1594,0,0,1594,0.0,0.0,2,0,2,1,6,Typ,Normal,WD ,7,2007
462,910204050,123000,70,1Fam,2Story,928,928,312,2168,0.0,0.0,2,0,5,1,11,Typ,Normal,WD ,12,2009
463,535457040,141000,90,Duplex,1Story,1800,0,0,1800,0.0,0.0,2,0,6,2,10,Typ,Normal,WD ,7,2007
464,903426200,159900,70,1Fam,2Story,780,780,0,1560,0.0,0.0,1,1,3,1,7,Typ,Normal,WD ,5,2010
465,535383070,105000,50,1Fam,1.5Fin,840,534,0,1374,0.0,0.0,1,0,2,1,6,Typ,Normal,WD ,10,2009
466,535353180,180000,190,2fmCon,1.5Fin,1392,1248,0,2640,2.0,0.0,2,1,5,1,10,Maj1,Normal,WD ,7,2006
467,908128050,137500,85,1Fam,SFoyer,1181,0,0,1181,1.0,0.0,2,0,3,1,6,Typ,Normal,WD ,4,2008
468,528429050,232000,20,1Fam,1Story,1574,0,0,1574,0.0,0.0,2,0,3,1,7,Typ,Normal,WD ,7,2008
469,527455240,100000,20,1Fam,1Story,892,0,0,892,0.0,0.0,1,0,3,1,5,Typ,Normal,WD ,7,2009
470,906476030,200000,60,1Fam,2Story,616,1072,0,1688,1.0,0.0,2,1,4,1,8,Typ,Normal,WD ,5,2008
471,909254140,90350,30,1Fam,1Story,694,0,0,694,0.0,0.0,1,0,2,1,4,Typ,Normal,WD ,3,2007
472,527359030,159900,20,1Fam,1Story,1444,0,0,1444,0.0,0.0,2,0,2,1,5,Typ,Normal,WD ,4,2008
473,533251110,255000,20,1Fam,1Story,2362,0,0,2362,1.0,0.0,2,1,3,1,8,Typ,Normal,WD ,3,2007
474,908178050,229000,60,1Fam,2Story,1164,1150,0,2314,0.0,0.0,2,1,3,1,9,Typ,Normal,ConLD,2,2006
475,923225040,129900,120,TwnhsE,1Story,1060,0,0,1060,1.0,0.0,1,0,3,1,6,Typ,Normal,WD ,6,2007
476,916455110,187500,80,1Fam,SLvl,1146,0,0,1146,1.0,0.0,2,0,3,1,6,Typ,Normal,WD ,5,2007
477,531452050,125000,120,TwnhsE,1Story,752,0,0,752,1.0,0.0,1,0,2,1,4,Typ,Normal,WD ,2,2010
478,905351045,148400,150,Twnhs,1.5Fin,880,680,140,1700,1.0,0.0,2,1,2,1,7,Typ,Normal,WD ,4,2006
479,905100030,148000,20,1Fam,1Story,1382,0,0,1382,0.0,0.0,1,1,3,1,6,Typ,Normal,WD ,10,2006
480,909101100,122000,50,1Fam,1.5Fin,854,444,0,1298,0.0,0.0,1,0,3,1,6,Typ,Normal,WD ,9,2009
481,902201130,120000,50,1Fam,1.5Fin,679,504,0,1183,0.0,0.0,1,1,2,1,6,Typ,Normal,WD ,6,2007
482,527162140,204000,60,1Fam,2Story,957,1342,0,2299,0.0,0.0,3,1,5,1,7,Typ,Normal,WD ,8,2007
483,527108040,239900,60,1Fam,2Story,901,900,0,1801,0.0,0.0,2,1,3,1,8,Typ,Normal,WD ,6,2006
484,534476080,144000,20,1Fam,1Story,1150,0,0,1150,1.0,0.0,1,0,2,1,6,Typ,Normal,WD ,10,2007
485,902404010,153500,30,1Fam,1Story,1559,0,0,1559,1.0,0.0,1,0,2,1,5,Min2,Normal,COD,6,2007
486,902328040,128000,75,1Fam,2.5Unf,742,742,0,1484,0.0,0.0,2,0,3,1,9,Typ,Normal,WD ,6,2008
487,908102060,84900,30,1Fam,1Story,640,0,0,640,0.0,0.0,1,0,2,1,5,Min1,Normal,ConLD,4,2010
488,533250130,270000,120,TwnhsE,1Story,1494,0,0,1494,1.0,0.0,1,1,2,1,6,Typ,Normal,WD ,4,2006
489,535380010,155500,70,1Fam,2Story,774,821,0,1595,0.0,0.0,2,0,3,1,7,Typ,Normal,WD ,4,2006
490,532353130,135000,20,1Fam,1Story,980,0,0,980,0.0,0.0,1,0,3,1,6,Typ,Normal,WD ,7,2009
491,531363050,143500,20,1Fam,1Story,1158,0,0,1158,0.0,0.0,1,1,3,1,5,Typ,Normal,WD ,8,2009
492,908154080,284700,20,1Fam,1Story,3820,0,0,3820,,,3,1,5,1,11,Typ,Normal,WD ,7,2008
493,534455030,141500,20,1Fam,1Story,1496,0,0,1496,0.0,0.0,2,0,3,1,6,Typ,Normal,WD ,2,2008
494,905352180,211000,60,1Fam,2Story,1164,896,0,2060,0.0,1.0,2,1,4,1,8,Typ,Normal,WD ,9,2007
495,916382100,410000,20,1Fam,1Story,2036,0,0,2036,1.0,0.0,2,0,3,1,9,Typ,Normal,WD ,7,2009
496,906201130,316600,50,1Fam,1.5Fin,1496,636,0,2132,1.0,0.0,1,1,1,1,5,Min2,Normal,WD ,9,2009
497,534125210,146500,190,2fmCon,1Story,1193,0,0,1193,1.0,0.0,2,0,2,1,6,Typ,Normal,WD ,7,2006
498,535126140,227000,60,1Fam,2Story,1104,884,0,1988,0.0,0.0,2,1,4,1,9,Typ,Normal,WD ,8,2008
499,535126010,193500,60,1Fam,2Story,1182,960,0,2142,0.0,0.0,2,1,4,1,8,Typ,Normal,WD ,6,2009
500,533252040,318750,20,1Fam,1Story,1694,0,0,1694,1.0,0.0,2,0,2,1,5,Typ,Normal,WD ,6,2009
501,527356060,179900,60,1Fam,2Story,811,741,0,1552,1.0,0.0,2,1,3,1,6,Typ,Normal,WD ,2,2006
502,535151020,141000,20,1Fam,1Story,936,0,0,936,1.0,0.0,1,0,2,1,4,Typ,Normal,WD ,9,2007
503,528294050,168000,80,1Fam,SLvl,774,656,0,1430,0.0,0.0,2,1,3,1,7,Typ,Normal,WD ,6,2009
504,923205015,166500,20,1Fam,1Story,1344,0,0,1344,0.0,0.0,2,0,3,1,7,Typ,Normal,WD ,6,2010
505,527183060,188500,120,TwnhsE,1Story,1337,0,0,1337,1.0,0.0,2,0,2,1,5,Typ,Normal,WD ,4,2008
506,904351280,127500,190,2fmCon,1.5Fin,808,547,0,1355,1.0,0.0,2,0,4,2,6,Typ,Normal,WD ,9,2008
507,912251110,57625,30,1Fam,1Story,810,0,0,810,0.0,0.0,1,0,1,1,4,Min1,Normal,ConLD,3,2009
508,914465020,251000,60,1Fam,2Story,1040,1012,0,2052,0.0,0.0,2,1,3,1,7,Typ,Normal,WD ,5,2009
509,916386060,174000,60,1Fam,2Story,744,700,0,1444,0.0,0.0,2,1,3,1,7,Typ,Normal,WD ,4,2010
510,528250020,192000,60,1Fam,2Story,806,683,0,1489,1.0,0.0,2,1,3,1,8,Typ,Normal,WD ,6,2009
511,532476080,300000,60,1Fam,2Story,1271,1232,0,2503,1.0,0.0,2,1,3,1,7,Typ,Normal,WD ,2,2007
512,527453070,137500,120,Twnhs,1Story,1055,0,0,1055,1.0,0.0,2,0,2,1,4,Typ,Normal,WD ,4,2006
513,902134120,103000,50,1Fam,1.5Fin,801,646,0,1447,0.0,0.0,1,0,3,1,6,Typ,Normal,WD ,7,2009
514,903452090,116500,70,1Fam,2Story,665,665,0,1330,0.0,0.0,1,0,3,1,7,Typ,Normal,WD ,7,2006
515,533212110,147400,160,Twnhs,2Story,520,623,80,1223,0.0,0.0,2,1,2,1,4,Typ,Normal,WD ,7,2006
516,902301060,87500,70,1Fam,2Story,833,677,0,1510,0.0,0.0,2,0,3,1,7,Typ,Normal,WD ,6,2009
517,534276040,127500,20,1Fam,1Story,864,0,0,864,0.0,0.0,1,0,2,1,5,Typ,Normal,WD ,10,2009
518,909280070,218000,50,1Fam,1.5Fin,1122,549,0,1671,0.0,0.0,2,0,4,1,7,Typ,Normal,WD ,2,2006
519,527451640,118000,160,Twnhs,2Story,483,504,0,987,0.0,0.0,1,1,2,1,5,Typ,Normal,WD ,5,2009
520,916460070,202000,20,1Fam,1Story,1403,0,0,1403,1.0,0.0,2,0,2,1,5,Typ,Normal,WD ,10,2006
521,528120150,317000,60,1Fam,2Story,1143,1330,0,2473,0.0,0.0,2,1,4,1,9,Typ,Normal,WD ,10,2007
522,902125160,80000,30,1Fam,1Story,747,0,0,747,0.0,0.0,1,0,2,1,4,Typ,Normal,WD ,6,2010
523,535154130,149500,20,1Fam,1Story,988,0,0,988,1.0,0.0,2,0,3,1,6,Typ,Normal,WD ,6,2009
524,527165230,185000,20,1Fam,1Story,1187,0,0,1187,1.0,0.0,2,0,3,1,6,Typ,Normal,WD ,3,2010
525,907412090,179900,20,1Fam,1Story,1234,0,0,1234,0.0,0.0,2,0,3,1,7,Typ,Normal,WD ,1,2008
526,528228465,159895,20,1Fam,1Story,1266,0,0,1266,0.0,0.0,2,0,2,1,6,Typ,Normal,WD ,3,2008
527,907126050,143000,20,1Fam,1Story,990,0,0,990,1.0,0.0,1,0,3,1,5,Typ,Normal,WD ,10,2009
528,906204230,218000,60,1Fam,2Story,964,838,0,1802,0.0,1.0,2,1,3,1,8,Typ,Normal,WD ,5,2010
529,903233220,110000,50,1Fam,1.5Fin,741,583,0,1324,0.0,0.0,1,0,3,1,7,Typ,Normal,WD ,2,2006
530,528280150,170000,80,1Fam,SLvl,774,656,0,1430,0.0,0.0,2,1,3,1,8,Typ,Normal,WD ,12,2007
531,527403040,156000,20,1Fam,1Story,1026,0,0,1026,1.0,0.0,1,0,3,1,5,Typ,Normal,WD ,7,2009
532,533253090,190000,120,TwnhsE,1Story,1226,0,0,1226,1.0,0.0,1,0,1,1,4,Typ,Normal,WD ,7,2006
533,528180080,282500,120,TwnhsE,1Story,1565,0,0,1565,1.0,0.0,2,0,2,1,6,Typ,Normal,WD ,3,2006
534,528118020,309000,60,1Fam,2Story,1132,1320,0,2452,0.0,0.0,3,1,4,1,9,Typ,Normal,WD ,9,2006
535,534477030,137900,20,1Fam,1Story,2136,0,0,2136,0.0,0.0,2,0,4,1,7,Mod,Normal,WD ,10,2006
536,532353020,110000,20,1Fam,1Story,980,0,0,980,1.0,0.0,1,0,3,1,5,Typ,Normal,WD ,11,2009
