,PID,SalePrice,LotFrontage,LotArea,LotShape,LandSlope,LandContour,MSZoning,Street,Alley,Neighborhood,LotConfig,Condition1,Condition2,Foundation,Utilities,Heating,HeatingQC,CentralAir,Electrical
472,527359030,159900,80.0,10400,Reg,Gtl,Lvl,RL,Pave,,NWAmes,Inside,Norm,Norm,CBlock,AllPub,GasA,TA,Y,SBrkr
473,533251110,255000,80.0,12000,Reg,Gtl,Lvl,RL,Pave,,Veenker,Inside,Norm,Norm,CBlock,AllPub,GasA,Ex,Y,SBrkr
474,908178050,229000,90.0,11060,IR1,Gtl,Lvl,RL,Pave,,Edwards,Corner,Norm,Norm,PConc,AllPub,GasA,Ex,Y,SBrkr
475,923225040,129900,44.0,4224,Reg,Gtl,Lvl,RM,Pave,,MeadowV,Inside,Norm,Norm,PConc,AllPub,GasA,TA,Y,SBrkr
476,916455110,187500,73.0,9590,IR1,Gtl,Lvl,RL,Pave,,Timber,Corner,Norm,Norm,PConc,AllPub,GasA,Ex,Y,SBrkr
477,531452050,125000,50.0,7175,Reg,Gtl,Lvl,RL,Pave,,SawyerW,Inside,Norm,Norm,CBlock,AllPub,GasA,TA,Y,SBrkr
478,905351045,148400,,1700,Reg,Gtl,HLS,RL,Pave,,ClearCr,Inside,Norm,Norm,PConc,AllPub,GasA,TA,Y,SBrkr
479,905100030,148000,75.0,11235,Reg,Gtl,Lvl,RL,Pave,,Sawyer,Inside,Norm,Norm,CBlock,AllPub,GasA,Gd,Y,SBrkr
480,909101100,122000,45.0,8212,Reg,Gtl,Lvl,RL,Pave,Grvl,Edwards,Inside,Norm,Norm,CBlock,AllPub,GasA,Ex,Y,SBrkr
481,902201130,120000,50.0,6000,Reg,Gtl,Lvl,RM,Pave,,OldTown,Inside,Norm,Norm,CBlock,AllPub,GasA,Ex,Y,SBrkr
482,527162140,204000,60.0,7500,Reg,Gtl,Lvl,RL,Pave,,Gilbert,Inside,Norm,Norm,PConc,AllPub,GasA,Ex,Y,SBrkr
483,527108040,239900,72.0,10463,IR1,Gtl,HLS,RL,Pave,,Gilbert,CulDSac,Norm,Norm,PConc,AllPub,GasA,Ex,Y,SBrkr
484,534476080,144000,80.0,9600,Reg,Gtl,Lvl,RL,Pave,,NAmes,Inside,Norm,Norm,CBlock,AllPub,GasA,Ex,Y,SBrkr
485,902404010,153500,90.0,8100,Reg,Gtl,Lvl,RM,Pave,Pave,OldTown,Inside,Norm,Norm,BrkTil,AllPub,GasA,Gd,Y,SBrkr
486,902328040,128000,35.0,6300,Reg,Gtl,Lvl,RM,Pave,Grvl,OldTown,Inside,Norm,Norm,CBlock,AllPub,GasA,Ex,Y,SBrkr
487,908102060,84900,67.0,8777,Reg,Mod,Lvl,RL,Pave,,Edwards,Inside,Feedr,Norm,CBlock,AllPub,GasA,TA,N,SBrkr
488,533250130,270000,30.0,9549,IR1,Gtl,Lvl,RL,Pave,,Veenker,CulDSac,Norm,Norm,PConc,AllPub,GasA,Ex,Y,SBrkr
489,535380010,155500,60.0,7200,Reg,Gtl,Lvl,RL,Pave,Grvl,OldTown,Inside,Norm,Norm,CBlock,AllPub,GasA,Ex,Y,SBrkr
490,532353130,135000,71.0,7064,Reg,Gtl,Lvl,RL,Pave,,Sawyer,Inside,Norm,Norm,CBlock,AllPub,GasA,TA,Y,SBrkr
491,531363050,143500,63.0,7500,Reg,Gtl,Lvl,RL,Pave,,SawyerW,Inside,Norm,Norm,PConc,AllPub,GasA,Ex,Y,SBrkr
492,908154080,284700,123.0,47007,IR1,Gtl,Lvl,RL,Pave,,Edwards,Inside,Norm,Norm,Slab,AllPub,GasA,TA,Y,SBrkr
493,534455030,141500,80.0,9600,Reg,Gtl,Lvl,RL,Pave,,NAmes,Inside,Norm,Norm,CBlock,AllPub,GasA,TA,Y,SBrkr
494,905352180,211000,97.0,10029,IR1,Gtl,Lvl,RL,Pave,,ClearCr,Corner,Norm,Norm,PConc,AllPub,GasA,TA,Y,SBrkr
495,916382100,410000,113.0,13438,IR1,Gtl,HLS,RL,Pave,,Timber,Corner,Norm,Norm,CBlock,AllPub,GasA,Ex,Y,SBrkr
496,906201130,316600,79.0,12327,IR1,Mod,Low,RL,Pave,,SawyerW,Inside,Norm,Norm,CBlock,AllPub,GasA,Ex,Y,SBrkr
497,534125210,146500,79.0,13110,IR1,Gtl,Lvl,RL,Pave,,NWAmes,Corner,RRAn,Feedr,CBlock,AllPub,GasA,Ex,Y,SBrkr
498,535126140,227000,90.0,14670,Reg,Gtl,Lvl,RL,Pave,,NAmes,Inside,Norm,Norm,CBlock,AllPub,GasA,Ex,Y,SBrkr
499,535126010,193500,100.0,13000,Reg,Gtl,Lvl,RL,Pave,,NAmes,Corner,Norm,Norm,CBlock,AllPub,GasA,TA,Y,SBrkr
500,533252040,318750,,14694,IR1,Gtl,Lvl,RL,Pave,,Veenker,Inside,Norm,Norm,CBlock,AllPub,GasA,Ex,Y,SBrkr
501,527356060,179900,85.0,11475,Reg,Gtl,Lvl,RL,Pave,,NWAmes,Inside,RRAn,Norm,CBlock,AllPub,GasA,TA,Y,SBrkr
502,535151020,141000,73.0,8760,Reg,Gtl,Lvl,RL,Pave,,NAmes,Inside,Norm,Norm,CBlock,AllPub,GasA,TA,Y,SBrkr
503,528294050,168000,64.0,7848,IR1,Gtl,Lvl,RL,Pave,,Gilbert,Inside,Norm,Norm,PConc,AllPub,GasA,Ex,Y,SBrkr
504,923205015,166500,,11875,Reg,Gtl,Lvl,RL,Pave,,Mitchel,Inside,Norm,Norm,PConc,AllPub,GasA,Ex,Y,SBrkr
505,527183060,188500,65.0,5950,IR1,Mod,HLS,RL,Pave,,StoneBr,Inside,Norm,Norm,PConc,AllPub,GasA,Gd,Y,SBrkr
506,904351280,127500,62.0,10106,Reg,Gtl,Lvl,RL,Pave,,Edwards,Inside,Norm,Norm,BrkTil,AllPub,GasA,Gd,Y,SBrkr
507,912251110,57625,109.0,21780,Reg,Gtl,Lvl,I (all),Grvl,,IDOTRR,Inside,Norm,Norm,CBlock,NoSewr,GasA,TA,N,FuseA
508,914465020,251000,75.0,10125,Reg,Gtl,Lvl,RL,Pave,,Mitchel,Inside,Norm,Norm,PConc,AllPub,GasA,Ex,Y,SBrkr
509,916386060,174000,73.0,9802,Reg,Gtl,Lvl,RL,Pave,,Timber,Inside,Norm,Norm,PConc,AllPub,GasA,Gd,Y,SBrkr
510,528250020,192000,,8965,IR1,Gtl,Lvl,RL,Pave,,Gilbert,Inside,Norm,Norm,PConc,AllPub,GasA,Ex,Y,SBrkr
511,532476080,300000,,19522,IR1,Gtl,Bnk,RL,Pave,,Veenker,Inside,Norm,Norm,PConc,AllPub,GasA,Gd,Y,SBrkr
512,527453070,137500,24.0,2280,Reg,Gtl,Lvl,RL,Pave,,NPkVill,FR2,Norm,Norm,CBlock,AllPub,GasA,TA,Y,SBrkr
513,902134120,103000,56.0,10134,Reg,Gtl,Lvl,RM,Pave,Grvl,OldTown,Inside,Norm,Norm,BrkTil,AllPub,GasA,Gd,N,SBrkr
514,903452090,116500,60.0,7518,Reg,Gtl,Lvl,RM,Pave,,IDOTRR,FR3,Norm,Norm,BrkTil,AllPub,GasA,Gd,Y,SBrkr
515,533212110,147400,24.0,2544,Reg,Gtl,Lvl,FV,Pave,Pave,Somerst,Inside,Norm,Norm,PConc,AllPub,GasA,Ex,Y,SBrkr
516,902301060,87500,60.0,9600,Reg,Gtl,Lvl,RM,Pave,,OldTown,Inside,Norm,Norm,BrkTil,AllPub,GasA,TA,Y,SBrkr
517,534276040,127500,70.0,9100,Reg,Gtl,Lvl,RL,Pave,,NAmes,Inside,Norm,Norm,CBlock,AllPub,GasA,Ex,Y,SBrkr
518,909280070,218000,81.0,8170,IR1,Gtl,Lvl,RL,Pave,,Crawfor,Inside,Norm,Norm,BrkTil,AllPub,GasA,Ex,Y,FuseA
519,527451640,118000,21.0,1680,Reg,Gtl,Lvl,RM,Pave,,BrDale,Inside,Norm,Norm,CBlock,AllPub,GasA,Gd,Y,SBrkr
520,916460070,202000,,8098,IR1,Gtl,Lvl,RL,Pave,,Timber,Inside,Norm,Norm,Wood,AllPub,GasA,Ex,Y,SBrkr
521,528120150,317000,76.0,9591,Reg,Gtl,Lvl,RL,Pave,,NridgHt,Inside,Norm,Norm,PConc,AllPub,GasA,Ex,Y,SBrkr
522,902125160,80000,47.0,4608,Reg,Gtl,Lvl,RM,Pave,,OldTown,Corner,Artery,Norm,CBlock,AllPub,GasA,TA,Y,SBrkr
523,535154130,149500,66.0,9240,IR1,Gtl,Lvl,RL,Pave,,NAmes,Inside,Norm,Norm,CBlock,AllPub,GasA,TA,Y,SBrkr
524,527165230,185000,,7980,IR1,Gtl,Lvl,RL,Pave,,Gilbert,Inside,Norm,Norm,PConc,AllPub,GasA,Ex,Y,SBrkr
525,907412090,179900,85.0,11049,Reg,Gtl,Lvl,RL,Pave,,CollgCr,Corner,Norm,Norm,PConc,AllPub,GasA,Ex,Y,SBrkr
526,528228465,159895,43.0,3182,Reg,Gtl,Lvl,RL,Pave,,Blmngtn,Inside,Norm,Norm,PConc,AllPub,GasA,Ex,Y,SBrkr
527,907126050,143000,65.0,9757,Reg,Mod,Low,RL,Pave,,CollgCr,Inside,Norm,Norm,PConc,AllPub,GasA,Ex,Y,SBrkr
528,906204230,218000,87.0,12361,IR1,Gtl,Lvl,RL,Pave,,SawyerW,CulDSac,Norm,Norm,PConc,AllPub,GasA,Ex,Y,SBrkr
529,903233220,110000,51.0,6120,Reg,Gtl,Lvl,RM,Pave,,BrkSide,Inside,Norm,Norm,BrkTil,AllPub,GasA,Gd,Y,SBrkr
530,528280150,170000,76.0,9967,IR1,Gtl,Lvl,RL,Pave,,Gilbert,Inside,Norm,Norm,PConc,AllPub,GasA,Ex,Y,SBrkr
531,527403040,156000,61.0,7930,Reg,Gtl,Lvl,RL,Pave,,NAmes,Inside,Norm,Norm,CBlock,AllPub,GasA,Gd,Y,SBrkr
532,533253090,190000,40.0,3874,IR1,Gtl,Lvl,RL,Pave,,Greens,Inside,Norm,Norm,CBlock,AllPub,GasA,TA,Y,SBrkr
533,528180080,282500,48.0,5911,Reg,Gtl,Lvl,RL,Pave,,NridgHt,Inside,Norm,Norm,PConc,AllPub,GasA,Ex,Y,SBrkr
534,528118020,309000,108.0,13418,Reg,Gtl,Lvl,RL,Pave,,NridgHt,Inside,Norm,Norm,PConc,AllPub,GasA,Ex,Y,SBrkr
535,534477030,137900,89.0,10680,Reg,Gtl,Lvl,RL,Pave,,NAmes,Inside,Norm,Norm,CBlock,AllPub,GasA,TA,N,FuseA
536,532353020,110000,63.0,9750,IR1,Gtl,Lvl,RL,Pave,,Sawyer,Inside,Norm,Norm,CBlock,AllPub,GasA,Gd,Y,SBrkr
537,527162120,191000,60.0,7500,Reg,Gtl,Lvl,RL,Pave,,Gilbert,Inside,Norm,Norm,PConc,AllPub,GasA,Gd,Y,SBrkr
538,903425110,140000,50.0,10300,IR1,Gtl,Bnk,RM,Pave,,OldTown,Inside,RRAn,Feedr,BrkTil,AllPub,GasA,Gd,Y,SBrkr
539,907285010,227000,90.0,11250,IR1,Gtl,Lvl,RL,Pave,,CollgCr,Corner,Norm,Norm,PConc,AllPub,GasA,Ex,Y,SBrkr
540,907192150,180000,72.0,11317,Reg,Gtl,Lvl,RL,Pave,,CollgCr,Inside,Norm,Norm,PConc,AllPub,GasA,Ex,Y,SBrkr
541,532353050,144000,,12968,IR2,Gtl,Lvl,RL,Pave,,Sawyer,Inside,Norm,Norm,CBlock,AllPub,GasA,TA,Y,SBrkr
542,528280230,244000,,12224,IR1,Gtl,Lvl,RL,Pave,,Gilbert,Corner,Norm,Norm,PConc,AllPub,GasA,Ex,Y,SBrkr
543,907280090,211000,,15295,IR3,Gtl,Lvl,RL,Pave,,CollgCr,Corner,Norm,Norm,PConc,AllPub,GasA,Ex,Y,SBrkr
544,531450090,179200,,7153,Reg,Gtl,Lvl,RL,Pave,,SawyerW,Inside,Norm,Norm,CBlock,AllPub,GasA,Gd,Y,SBrkr
545,905351089,173000,,2887,Reg,Gtl,HLS,RL,Pave,,ClearCr,Inside,Norm,Norm,PConc,AllPub,GasA,Ex,Y,SBrkr
546,905452120,134500,50.0,9360,Reg,Gtl,Lvl,RL,Pave,,Edwards,Corner,Norm,Norm,CBlock,AllPub,GasA,TA,Y,SBrkr
547,923275080,142500,37.0,7937,IR1,Gtl,Lvl,RL,Pave,,Mitchel,CulDSac,Norm,Norm,CBlock,AllPub,GasA,TA,Y,SBrkr
548,908275200,125000,60.0,8172,Reg,Gtl,Lvl,RL,Pave,,Edwards,Inside,Norm,Norm,CBlock,AllPub,GasA,TA,Y,SBrkr
549,904352190,114900,60.0,6048,Reg,Gtl,Lvl,RH,Pave,,SWISU,Corner,Artery,Norm,BrkTil,AllPub,GasA,Gd,Y,SBrkr
550,923275090,119500,37.0,6951,IR1,Gtl,Lvl,RL,Pave,,Mitchel,CulDSac,Norm,Norm,CBlock,AllPub,GasA,TA,Y,SBrkr
551,923425030,124500,62.0,10447,Reg,Gtl,Lvl,RL,Pave,,Mitchel,Inside,Norm,Norm,CBlock,AllPub,GasA,TA,Y,SBrkr
552,527256120,470000,90.0,18261,IR1,Gtl,HLS,RL,Pave,,StoneBr,Inside,Norm,Norm,PConc,AllPub,GasA,Ex,Y,SBrkr
553,534202130,147000,72.0,8872,Reg,Gtl,Lvl,RL,Pave,,NAmes,Corner,Norm,Norm,CBlock,AllPub,GasA,Ex,Y,SBrkr
554,527450250,100000,21.0,1680,Reg,Gtl,Lvl,RM,Pave,,BrDale,Inside,Norm,Norm,CBlock,AllPub,GasA,TA,Y,SBrkr
555,903232170,80500,52.0,6240,Reg,Gtl,Lvl,RM,Pave,,BrkSide,Inside,Norm,Norm,Slab,AllPub,GasA,Gd,N,SBrkr
556,531369020,203000,76.0,10141,IR1,Gtl,Lvl,RL,Pave,,SawyerW,Inside,Norm,Norm,PConc,AllPub,GasA,Ex,Y,SBrkr
557,906380220,221800,95.0,10324,IR1,Gtl,Lvl,RL,Pave,,CollgCr,Corner,Norm,Norm,PConc,AllPub,GasA,Ex,Y,SBrkr
558,902106120,89500,56.0,4480,Reg,Gtl,Lvl,RM,Pave,,OldTown,Corner,Artery,Norm,PConc,AllPub,GasA,TA,N,FuseF
559,535325450,142000,85.0,15428,Reg,Gtl,Lvl,RL,Pave,,NAmes,Inside,Norm,Norm,CBlock,AllPub,GasA,Ex,Y,SBrkr
560,527402060,151000,65.0,9750,Reg,Gtl,Lvl,RL,Pave,,NAmes,FR2,Norm,Norm,CBlock,AllPub,GasA,Gd,Y,SBrkr
561,909426080,215000,78.0,15600,Reg,Gtl,Lvl,RL,Pave,,Crawfor,Inside,Norm,Norm,CBlock,AllPub,GasA,Ex,Y,SBrkr
562,527165020,160000,,10784,IR1,Gtl,Lvl,RL,Pave,,Gilbert,FR2,Norm,Norm,PConc,AllPub,GasA,Gd,Y,SBrkr
563,916403130,250000,,11170,IR2,Gtl,Lvl,RL,Pave,,Timber,Corner,Norm,Norm,Wood,AllPub,GasA,Ex,Y,SBrkr
564,527162130,189000,60.0,7500,Reg,Gtl,Lvl,RL,Pave,,Gilbert,Inside,Norm,Norm,PConc,AllPub,GasA,Gd,Y,SBrkr
565,535450070,133000,60.0,12144,Reg,Gtl,Lvl,RL,Pave,,NAmes,Inside,Norm,Norm,CBlock,AllPub,GasA,Gd,Y,SBrkr
566,905107310,149900,,8014,IR1,Gtl,Lvl,RL,Pave,,Sawyer,CulDSac,Norm,Norm,CBlock,AllPub,GasA,TA,Y,SBrkr
567,902104020,156500,60.0,9600,Reg,Gtl,Lvl,RM,Pave,Grvl,OldTown,Inside,Norm,Norm,BrkTil,AllPub,GasA,Ex,Y,SBrkr
568,905109130,328000,80.0,14000,Reg,Mod,Lvl,RL,Pave,,ClearCr,Inside,Norm,Norm,PConc,AllPub,GasA,Ex,Y,SBrkr
569,527146010,239500,57.0,8013,IR1,Gtl,Lvl,RL,Pave,,StoneBr,Corner,Norm,Norm,PConc,AllPub,GasA,Ex,Y,SBrkr
570,527107090,177900,53.0,14137,IR1,Gtl,Lvl,RL,Pave,,Gilbert,Inside,Norm,Norm,PConc,AllPub,GasA,Gd,Y,SBrkr
571,535152250,145000,70.0,8400,Reg,Gtl,Lvl,RL,Pave,,NAmes,Inside,Norm,Norm,CBlock,AllPub,GasA,TA,Y,SBrkr
572,902401010,116900,,5700,Reg,Gtl,Lvl,RM,Pave,,OldTown,Inside,Norm,Norm,PConc,AllPub,GasA,TA,Y,SBrkr
573,528363130,325000,98.0,12256,IR1,Gtl,Lvl,RL,Pave,,NoRidge,Corner,Norm,Norm,PConc,AllPub,GasA,Ex,Y,SBrkr
574,534201250,155000,72.0,8640,Reg,Gtl,Lvl,RL,Pave,,NAmes,Inside,Feedr,Norm,CBlock,AllPub,GasA,Ex,Y,SBrkr
575,527455100,144000,24.0,2179,Reg,Gtl,Lvl,RL,Pave,,NPkVill,Inside,Norm,Norm,CBlock,AllPub,GasA,Gd,Y,SBrkr
576,528240050,188000,,8010,IR1,Gtl,Lvl,RL,Pave,,Gilbert,Inside,Norm,Norm,PConc,AllPub,GasA,Ex,Y,SBrkr
577,906424010,225000,,11454,IR2,Gtl,Lvl,RL,Pave,,SawyerW,Corner,Norm,Norm,PConc,AllPub,GasA,Ex,Y,SBrkr
578,535456020,141000,70.0,7945,Reg,Gtl,Lvl,RL,Pave,,NAmes,Inside,Norm,Norm,CBlock,AllPub,GasA,Ex,Y,FuseA
579,535125090,205000,85.0,13600,Reg,Gtl,Lvl,RL,Pave,,NAmes,Inside,Norm,Norm,CBlock,AllPub,GasA,TA,Y,SBrkr
580,905477050,107500,70.0,7000,Reg,Gtl,Lvl,RL,Pave,,Edwards,Inside,Norm,Norm,CBlock,AllPub,GasA,TA,Y,SBrkr
581,923228370,85500,21.0,1890,Reg,Gtl,Lvl,RM,Pave,,MeadowV,Inside,Norm,Norm,CBlock,AllPub,GasA,TA,Y,SBrkr
582,535425010,242000,96.0,11275,Reg,Gtl,Lvl,RL,Pave,,NAmes,Corner,PosN,Norm,CBlock,AllPub,GasA,Ex,Y,SBrkr
583,907425030,149000,,4438,Reg,Gtl,Lvl,RM,Pave,,CollgCr,Inside,Norm,Norm,PConc,AllPub,GasA,Ex,Y,SBrkr
584,909254100,135000,53.0,7155,Reg,Gtl,Lvl,RL,Pave,,Crawfor,Inside,Norm,Norm,BrkTil,AllPub,GasA,TA,Y,SBrkr
585,533253210,206000,40.0,3880,IR1,Gtl,Lvl,RL,Pave,,Greens,Inside,Norm,Norm,CBlock,AllPub,GasA,TA,Y,SBrkr
586,908203090,85000,64.0,6410,Reg,Mod,HLS,RL,Pave,,Edwards,Inside,Norm,Norm,CBlock,AllPub,GasA,TA,Y,FuseA
587,907255060,300000,,14860,IR2,Gtl,Lvl,RL,Pave,,CollgCr,CulDSac,Norm,Norm,PConc,AllPub,GasA,Ex,Y,SBrkr
588,528366040,315000,,12585,IR1,Gtl,Lvl,RL,Pave,,NoRidge,Inside,Norm,Norm,PConc,AllPub,GasA,Ex,Y,SBrkr
589,534127080,240050,80.0,8000,Reg,Gtl,Lvl,RL,Pave,,NWAmes,Inside,PosA,Norm,CBlock,AllPub,GasA,TA,Y,SBrkr
590,528228455,180000,43.0,3182,Reg,Gtl,Lvl,RL,Pave,,Blmngtn,Inside,Norm,Norm,PConc,AllPub,GasA,Ex,Y,SBrkr
591,535380140,139000,60.0,10836,Reg,Gtl,Lvl,RL,Pave,Grvl,OldTown,Inside,Norm,Norm,BrkTil,AllPub,GasA,Ex,Y,SBrkr
592,527163070,185000,,9765,IR2,Gtl,Lvl,RL,Pave,,Gilbert,Corner,Norm,Norm,PConc,AllPub,GasA,Gd,Y,SBrkr
593,907130110,187000,65.0,12438,IR1,Gtl,Lvl,RL,Pave,,CollgCr,Inside,PosN,Norm,PConc,AllPub,GasA,Ex,Y,SBrkr
594,528116030,326000,98.0,16033,IR1,Gtl,Lvl,RL,Pave,,NridgHt,FR2,Norm,Norm,PConc,AllPub,GasA,Ex,Y,SBrkr
595,902106040,178000,60.0,9600,Reg,Gtl,Lvl,RM,Pave,Grvl,OldTown,Inside,Norm,Norm,BrkTil,AllPub,GasA,Ex,Y,SBrkr
596,527190050,239000,44.0,5306,IR1,Gtl,Lvl,RL,Pave,,StoneBr,Inside,Norm,Norm,PConc,AllPub,GasA,Gd,Y,SBrkr
597,903231030,133000,51.0,6120,Reg,Gtl,Lvl,RM,Pave,,BrkSide,Inside,Norm,Norm,BrkTil,AllPub,GasA,Ex,Y,SBrkr
598,903231080,123000,52.0,6240,Reg,Gtl,Lvl,RM,Pave,,BrkSide,Inside,Norm,Norm,PConc,AllPub,GasA,Ex,Y,SBrkr
599,902327040,139000,60.0,10800,Reg,Gtl,Lvl,RM,Pave,,OldTown,Inside,Artery,Norm,PConc,AllPub,GasA,TA,Y,SBrkr
600,535303050,140000,75.0,11310,Reg,Gtl,Lvl,RL,Pave,,NAmes,Inside,Norm,Norm,CBlock,AllPub,GasA,Ex,Y,SBrkr
601,909251170,137450,51.0,6171,Reg,Gtl,Lvl,RL,Pave,,SWISU,Inside,Norm,Norm,BrkTil,AllPub,GasA,Ex,Y,SBrkr
602,914478110,170000,,12760,IR1,Gtl,Lvl,RL,Pave,,Mitchel,Inside,Norm,Norm,CBlock,AllPub,GasA,TA,Y,SBrkr
603,902326060,163000,60.0,10800,Reg,Gtl,Lvl,RM,Pave,Pave,OldTown,Inside,Norm,Norm,BrkTil,AllPub,GasA,Ex,N,SBrkr
604,923225310,105000,21.0,1974,Reg,Gtl,Lvl,RM,Pave,,MeadowV,Inside,Norm,Norm,CBlock,AllPub,GasA,Gd,Y,SBrkr
605,528429090,320000,84.0,11670,IR1,Gtl,Lvl,RL,Pave,,Somerst,Corner,RRNn,Norm,PConc,AllPub,GasA,Ex,Y,SBrkr
606,527359080,197900,,12384,Reg,Gtl,Lvl,RL,Pave,,NWAmes,CulDSac,Norm,Norm,CBlock,AllPub,GasA,TA,Y,SBrkr
607,535303030,180000,95.0,14250,Reg,Gtl,Lvl,RL,Pave,,NAmes,Inside,Norm,Norm,CBlock,AllPub,GasA,TA,Y,SBrkr
608,914475020,171000,76.0,9880,Reg,Gtl,Lvl,RL,Pave,,Mitchel,Inside,Norm,Norm,CBlock,AllPub,GasA,TA,Y,SBrkr
609,903454060,55000,70.0,5600,Reg,Gtl,Lvl,RM,Pave,,IDOTRR,Inside,Norm,Norm,Slab,AllPub,GasA,Fa,N,SBrkr
610,528120160,274900,76.0,9591,Reg,Gtl,Lvl,RL,Pave,,NridgHt,Inside,Norm,Norm,PConc,AllPub,GasA,Ex,Y,SBrkr
611,923252100,128500,59.0,6490,Reg,Gtl,Lvl,RL,Pave,,Mitchel,Inside,Norm,Norm,CBlock,AllPub,GasA,Ex,Y,SBrkr
612,905426030,260000,85.0,19550,Reg,Gtl,Lvl,RL,Pave,,Edwards,Inside,Norm,Norm,PConc,AllPub,GasA,Ex,Y,SBrkr
613,535476360,187000,80.0,9760,Reg,Mod,Lvl,RL,Pave,,NAmes,Inside,Norm,Norm,CBlock,AllPub,GasA,Gd,Y,SBrkr
614,528364110,290000,65.0,12257,IR1,Gtl,Lvl,RL,Pave,,NoRidge,Inside,Norm,Norm,PConc,AllPub,GasA,Ex,Y,SBrkr
615,532376180,116000,65.0,8450,Reg,Gtl,Lvl,RL,Pave,,Sawyer,Inside,RRAe,Norm,CBlock,AllPub,GasA,TA,Y,SBrkr
616,907250020,230000,75.0,9742,Reg,Gtl,Lvl,RL,Pave,,CollgCr,Inside,Norm,Norm,PConc,AllPub,GasA,Ex,Y,SBrkr
617,528235010,188500,71.0,7795,IR1,Gtl,Lvl,RL,Pave,,Gilbert,Inside,Norm,Norm,PConc,AllPub,GasA,Ex,Y,SBrkr
618,528142130,284000,85.0,10655,IR1,Gtl,Lvl,RL,Pave,,NridgHt,Inside,Norm,Norm,PConc,AllPub,GasA,Ex,Y,SBrkr
619,905475150,123500,57.0,6420,IR1,Gtl,Lvl,RL,Pave,,Edwards,Inside,Norm,Norm,PConc,AllPub,GasA,Fa,Y,FuseA
620,902105020,256000,60.0,10440,Reg,Gtl,Lvl,RM,Pave,Grvl,OldTown,Corner,Norm,Norm,BrkTil,AllPub,GasW,Ex,Y,SBrkr
621,527165130,173000,,9248,IR1,Gtl,Lvl,RL,Pave,,Gilbert,Inside,Norm,Norm,PConc,AllPub,GasA,Gd,Y,SBrkr
622,902202150,93000,50.0,6000,Reg,Gtl,Lvl,RM,Pave,,OldTown,Inside,Norm,Norm,CBlock,AllPub,GasA,TA,Y,FuseA
623,527105030,195500,78.0,9978,IR1,Gtl,Lvl,RL,Pave,,Gilbert,Inside,Norm,Norm,PConc,AllPub,GasA,Ex,Y,SBrkr
624,535152200,136500,74.0,8856,Reg,Gtl,Lvl,RL,Pave,,NAmes,Inside,Norm,Norm,CBlock,AllPub,GasA,TA,Y,SBrkr
625,907410080,213000,70.0,8400,Reg,Gtl,Lvl,RL,Pave,,CollgCr,Inside,Norm,Norm,PConc,AllPub,GasA,Ex,Y,SBrkr
626,916386080,167500,73.0,9735,Reg,Gtl,Lvl,RL,Pave,,Timber,Inside,Norm,Norm,PConc,AllPub,GasA,Gd,Y,
627,534479240,137000,79.0,9462,Reg,Gtl,Lvl,RL,Pave,,NAmes,Inside,Norm,Norm,CBlock,AllPub,GasA,Gd,Y,FuseA
628,916386040,172500,73.0,9802,Reg,Gtl,Lvl,RL,Pave,,Timber,Inside,Norm,Norm,PConc,AllPub,GasA,Gd,Y,SBrkr
629,527161040,177500,57.0,8923,IR1,Gtl,Lvl,RL,Pave,,Gilbert,Inside,Norm,Norm,PConc,AllPub,GasA,Gd,Y,SBrkr
630,528490070,209000,65.0,8127,IR1,Gtl,Lvl,FV,Pave,,Somerst,Inside,Norm,Norm,PConc,AllPub,GasA,Ex,Y,SBrkr
631,909175050,179500,60.0,8400,Reg,Mod,Bnk,RL,Pave,,SWISU,Inside,Norm,Norm,PConc,AllPub,GasA,Ex,Y,SBrkr
632,908275040,119900,65.0,10926,Reg,Gtl,Lvl,RL,Pave,,Edwards,Inside,Norm,Norm,CBlock,AllPub,GasA,TA,Y,SBrkr
633,534104090,226000,,7050,Reg,Gtl,Lvl,FV,Pave,,Somerst,Inside,Norm,Norm,PConc,AllPub,GasA,Ex,Y,SBrkr
634,528218090,184000,63.0,10928,Reg,Gtl,Lvl,RL,Pave,,Gilbert,Inside,RRAn,Norm,PConc,AllPub,GasA,Ex,Y,SBrkr
635,532378110,127000,,6897,IR1,Gtl,Lvl,RL,Pave,,Sawyer,Corner,Norm,Norm,CBlock,AllPub,GasA,Ex,Y,SBrkr
636,527355280,207500,79.0,10240,Reg,Gtl,Lvl,RL,Pave,,NWAmes,Inside,Norm,Norm,CBlock,AllPub,GasA,TA,Y,SBrkr
637,535151040,150000,73.0,8760,Reg,Gtl,Lvl,RL,Pave,,NAmes,Inside,Norm,Norm,CBlock,AllPub,GasA,TA,Y,SBrkr
638,910203090,119000,58.0,8155,Reg,Gtl,Lvl,RM,Pave,,IDOTRR,Inside,Norm,Norm,CBlock,AllPub,GasA,Gd,Y,FuseA
639,535151080,135000,109.0,9723,IR1,Gtl,Lvl,RL,Pave,,NAmes,Corner,Norm,Norm,CBlock,AllPub,GasA,TA,Y,SBrkr
640,923228390,75190,21.0,1890,Reg,Gtl,Lvl,RM,Pave,,MeadowV,Inside,Norm,Norm,CBlock,AllPub,GasA,Ex,Y,SBrkr
641,527405180,124500,70.0,8120,Reg,Gtl,Lvl,RL,Pave,,NAmes,Inside,Norm,Norm,CBlock,AllPub,GasA,Ex,Y,SBrkr
