,SalePrice,GrLivArea,LotArea,OverallQual,BSMT_LowQual,house_age_years,GarageCars,FullBath,HalfBath,BsmtExposure_ord,SaleTypeNew,PorchSF,ExterQualDisc,OverallCondDisc,BSMT_HighQual,KitchenQualDisc,Fireplaces,Pool,BedroomAbvGr,water_tower,graveyard,police,optician,slipway,bar,farmyard,cinema,supermarket,hotel,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_Greens,Neighborhood_GrnHill,Neighborhood_IDOTRR,Neighborhood_Landmrk,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,MasVnrType_None,MasVnrType_Stone
1131,117000,1635,5310,0.42857142857142855,485.0,96.47945205479452,1.0,1,0,1,0,0,0.09523809523809518,-0.4047619047619047,0.0,-0.23809523809523808,0,0,2,0,1,1,1,0,4,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1247,147000,1548,2364,0.42857142857142855,484.0,31.51780821917808,2.0,2,1,1,0,0,0.09523809523809518,0.09523809523809529,320.0,0.09523809523809518,1,0,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2194,128000,1484,6300,0.42857142857142855,742.0,94.47945205479452,0.0,2,0,1,0,425,0.09523809523809518,-0.07142857142857145,0.0,0.09523809523809518,1,0,3,0,1,1,1,0,4,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2467,139600,1733,13680,0.0,0.0,54.45205479452055,2.0,2,0,0,0,0,-0.33333333333333337,-0.33333333333333326,0.0,-0.33333333333333337,1,0,4,1,1,1,1,0,9,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1159,377426,1922,14157,0.857142857142857,673.0,2.495890410958904,3.0,2,0,4,0,51,0.19047619047619035,0.5238095238095237,1249.0,0.19047619047619035,1,0,3,2,0,0,0,1,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
246,124500,816,8314,0.28571428571428564,270.0,25.43013698630137,1.0,1,0,4,0,0,-0.04761904761904773,-0.3809523809523809,546.0,-0.04761904761904773,0,0,2,0,1,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2218,300000,2503,19522,0.5714285714285714,496.0,17.095890410958905,2.0,2,1,1,0,281,-0.09523809523809523,0.23809523809523814,727.0,-0.09523809523809523,1,0,3,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1671,127500,1069,4043,0.42857142857142855,709.0,33.51780821917808,2.0,2,0,1,0,220,0.09523809523809518,0.09523809523809529,360.0,0.09523809523809518,1,0,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
929,185900,1582,8320,0.5714285714285714,280.0,4.671232876712328,2.0,2,1,1,0,45,-0.09523809523809523,0.23809523809523814,490.0,-0.09523809523809523,0,0,3,1,0,0,0,0,1,12,0,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2268,215000,2177,15600,0.28571428571428564,657.0,60.2027397260274,2.0,2,1,1,0,0,-0.04761904761904773,-0.21428571428571436,375.0,-0.04761904761904773,0,0,5,2,0,0,0,0,10,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1461,167000,1516,10004,0.42857142857142855,1516.0,45.11780821917808,2.0,1,1,1,0,152,0.09523809523809518,-0.07142857142857145,0.0,0.09523809523809518,0,0,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1971,241500,1501,4084,0.5714285714285714,384.0,22.51232876712329,2.0,2,0,3,0,0,-0.09523809523809523,0.0714285714285714,893.0,-0.09523809523809523,1,0,2,1,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
365,97000,987,1680,0.42857142857142855,483.0,37.52328767123288,1.0,1,1,1,0,0,0.09523809523809518,-0.07142857142857145,0.0,0.09523809523809518,0,0,2,2,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
736,404000,2020,12350,0.857142857142857,788.0,1.3315068493150686,3.0,2,0,3,0,98,-0.1428571428571429,0.5238095238095237,1232.0,-0.1428571428571429,1,0,3,2,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26,177500,1573,2117,0.42857142857142855,378.0,10.421917808219176,2.0,2,1,1,0,32,-0.23809523809523808,0.09523809523809529,378.0,-0.23809523809523808,0,0,3,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1441,202500,2294,13200,0.42857142857142855,741.0,44.276712328767125,2.0,3,0,1,0,110,0.09523809523809518,-0.07142857142857145,0.0,0.09523809523809518,1,0,5,0,0,1,0,0,5,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
680,132000,1322,6240,0.28571428571428564,672.0,68.54246575342465,1.0,1,0,1,0,0,-0.04761904761904773,-0.5476190476190477,0.0,-0.04761904761904773,0,0,4,0,0,1,1,0,4,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1250,180000,1298,11200,0.42857142857142855,40.0,21.34246575342466,2.0,2,0,1,0,26,-0.23809523809523808,0.09523809523809529,1258.0,-0.23809523809523808,1,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3,227000,1665,8400,0.7142857142857142,167.0,8.838356164383562,2.0,2,1,1,0,45,0.04761904761904756,0.2142857142857142,643.0,0.04761904761904756,0,0,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
837,174000,1555,3684,0.5714285714285714,1373.0,2.416438356164384,3.0,2,0,1,0,20,-0.09523809523809523,0.23809523809523814,0.0,-0.09523809523809523,1,0,2,2,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
292,139900,1428,6451,0.5714285714285714,712.0,106.4,2.0,1,0,1,0,84,0.23809523809523803,-0.09523809523809512,0.0,0.23809523809523803,0,0,4,0,1,1,1,0,4,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
698,140000,1668,9600,0.42857142857142855,856.0,59.706849315068496,1.0,1,1,1,0,0,0.09523809523809518,-0.4047619047619047,0.0,0.09523809523809518,0,0,3,0,1,1,1,0,4,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1048,217000,1779,13426,0.5714285714285714,57.0,7.671232876712328,2.0,2,1,2,0,107,-0.09523809523809523,0.23809523809523814,894.0,-0.09523809523809523,1,0,3,1,0,0,0,0,1,11,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2287,107500,1347,7000,0.28571428571428564,148.0,98.06575342465752,0.0,1,0,4,0,148,-0.04761904761904773,-0.3809523809523809,969.0,-0.04761904761904773,0,0,3,2,1,1,1,0,11,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1667,228500,2169,9375,0.7142857142857142,1284.0,5.583561643835616,2.0,2,1,1,0,87,0.04761904761904756,0.38095238095238093,0.0,0.04761904761904756,1,0,3,1,0,0,0,0,1,12,0,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,112000,1346,11767,0.14285714285714285,560.0,97.3945205479452,1.0,1,1,1,0,24,-0.19047619047619052,-0.5238095238095237,0.0,-0.19047619047619052,0,0,2,2,1,1,1,0,12,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1249,219500,1995,8740,0.5714285714285714,280.0,5.498630136986302,2.0,2,1,1,0,48,-0.09523809523809523,0.23809523809523814,574.0,-0.09523809523809523,1,0,4,2,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1298,100000,1392,9900,0.28571428571428564,1212.0,95.15068493150685,0.0,1,0,1,0,168,0.28571428571428564,0.11904761904761901,0.0,-0.04761904761904773,0,0,3,1,1,1,1,0,11,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
1868,131500,848,4435,0.42857142857142855,189.0,4.835616438356165,2.0,1,0,3,0,0,-0.23809523809523808,0.09523809523809529,659.0,-0.23809523809523808,0,0,1,1,0,0,1,0,1,11,0,2,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1443,146000,1200,9230,0.28571428571428564,203.0,41.77534246575343,2.0,1,1,2,0,64,-0.04761904761904773,-0.5476190476190477,661.0,-0.380952380952381,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
603,251000,1652,5330,0.7142857142857142,298.0,7.586301369863014,2.0,2,0,3,0,48,0.04761904761904756,0.38095238095238093,1196.0,-0.2857142857142857,0,0,2,2,0,0,0,1,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
1289,100000,1245,8239,0.28571428571428564,1008.0,90.22465753424656,1.0,1,0,1,0,334,-0.04761904761904773,-0.21428571428571436,0.0,-0.04761904761904773,0,0,3,0,1,1,1,0,4,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
63,169000,2447,9638,0.42857142857142855,804.0,91.22465753424656,1.0,2,0,1,0,158,0.09523809523809518,-0.23809523809523797,0.0,-0.23809523809523808,1,0,4,2,1,1,0,0,11,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1579,129500,845,7599,0.14285714285714285,280.0,25.43013698630137,2.0,1,0,1,0,0,-0.19047619047619052,-0.35714285714285715,565.0,-0.19047619047619052,0,0,2,0,1,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1883,159900,1152,10547,0.28571428571428564,0.0,31.51780821917808,1.0,2,0,4,0,0,-0.04761904761904773,-0.047619047619047616,1152.0,-0.04761904761904773,0,0,2,1,1,1,1,0,11,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
990,126175,1163,5820,0.0,906.0,51.53150684931507,1.0,1,0,1,0,98,-0.33333333333333337,-0.8333333333333333,256.0,-0.33333333333333337,0,0,3,0,1,1,1,0,4,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1384,271900,2196,14684,0.5714285714285714,1673.0,19.42739726027397,3.0,2,0,2,0,70,-0.09523809523809523,-0.09523809523809512,485.0,-0.09523809523809523,1,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
237,219000,2267,12888,0.5714285714285714,717.0,70.2931506849315,2.0,1,1,1,0,0,0.23809523809523803,-0.26190476190476186,288.0,0.23809523809523803,2,0,3,1,1,1,0,0,11,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
650,155000,1215,12400,0.42857142857142855,1215.0,51.44931506849315,1.0,1,0,1,0,234,0.09523809523809518,-0.23809523809523797,0.0,0.09523809523809518,0,0,3,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1967,122500,972,10895,0.28571428571428564,972.0,55.45205479452055,1.0,1,0,1,0,205,-0.04761904761904773,-0.21428571428571436,0.0,-0.04761904761904773,0,0,3,0,1,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
112,109008,907,8593,0.14285714285714285,907.0,51.53150684931507,1.0,1,0,1,0,0,-0.19047619047619052,-0.35714285714285715,0.0,-0.19047619047619052,0,0,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1348,178000,1593,9636,0.42857142857142855,808.0,17.92876712328767,2.0,2,1,1,0,40,0.09523809523809518,0.09523809523809529,0.0,0.09523809523809518,1,0,3,2,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
804,176000,1414,7750,0.5714285714285714,707.0,6.252054794520548,2.0,2,1,1,0,35,-0.09523809523809523,0.23809523809523814,0.0,-0.09523809523809523,1,0,3,2,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1556,177000,1525,2117,0.42857142857142855,320.0,7.419178082191781,2.0,2,1,1,0,0,-0.23809523809523808,0.09523809523809529,436.0,-0.23809523809523808,1,0,3,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
577,246578,1500,4045,0.5714285714285714,286.0,0.7479452054794521,3.0,2,0,3,1,20,-0.09523809523809523,0.23809523809523814,1070.0,-0.09523809523809523,1,0,2,2,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1834,215000,2093,20544,0.5714285714285714,791.0,22.84931506849315,2.0,2,1,1,0,63,0.23809523809523803,0.0714285714285714,0.0,0.23809523809523803,1,0,3,2,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126,212000,1661,10667,0.5714285714285714,70.0,13.257534246575345,2.0,2,1,3,0,61,-0.09523809523809523,0.0714285714285714,729.0,-0.09523809523809523,1,0,3,1,0,0,0,0,1,8,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2201,141500,1496,9600,0.28571428571428564,1296.0,48.11780821917808,2.0,2,0,1,0,22,0.28571428571428564,-0.21428571428571436,0.0,-0.380952380952381,0,0,3,0,0,1,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2258,124500,887,10447,0.28571428571428564,348.0,23.931506849315067,1.0,1,0,1,0,0,-0.04761904761904773,-0.21428571428571436,516.0,-0.04761904761904773,0,0,3,0,1,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
851,142600,1728,13101,0.28571428571428564,1728.0,43.86301369863013,2.0,2,0,1,0,0,-0.04761904761904773,-0.047619047619047616,0.0,-0.04761904761904773,0,0,6,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7,137500,889,12395,0.28571428571428564,217.0,24.265753424657536,2.0,1,0,1,0,0,-0.04761904761904773,-0.21428571428571436,647.0,-0.04761904761904773,0,0,3,0,1,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
854,213750,1295,3840,0.7142857142857142,176.0,29.51506849315069,2.0,1,0,4,0,89,0.04761904761904756,0.2142857142857142,881.0,0.04761904761904756,2,0,1,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2360,141000,1100,12493,0.14285714285714285,681.0,48.28219178082192,1.0,1,0,1,0,0,-0.19047619047619052,-0.1904761904761904,419.0,-0.19047619047619052,1,0,3,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2250,211000,1992,15295,0.5714285714285714,98.0,11.421917808219176,2.0,2,1,2,0,32,-0.09523809523809523,0.23809523809523814,762.0,-0.09523809523809523,2,0,3,1,0,0,1,0,1,5,0,4,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
407,195000,1455,3940,0.5714285714285714,342.0,5.586301369863014,3.0,2,0,4,0,164,-0.09523809523809523,0.23809523809523814,1073.0,-0.09523809523809523,1,0,2,2,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
153,160000,1882,8250,0.42857142857142855,0.0,28.34794520547945,2.0,2,0,0,0,0,0.09523809523809518,-0.23809523809523797,0.0,0.09523809523809518,2,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
1566,115000,1304,2665,0.28571428571428564,264.0,32.43835616438356,1.0,1,1,2,0,24,-0.04761904761904773,-0.21428571428571436,0.0,-0.04761904761904773,1,0,3,0,2,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1004,125000,1089,7440,0.28571428571428564,1089.0,55.704109589041096,1.0,1,0,1,0,0,-0.04761904761904773,-0.21428571428571436,0.0,-0.04761904761904773,1,0,3,1,1,1,1,0,11,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2188,122000,1298,8212,0.28571428571428564,720.0,68.71232876712328,1.0,1,0,1,0,0,-0.04761904761904773,-0.21428571428571436,0.0,-0.04761904761904773,2,0,3,2,1,1,1,0,11,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
280,149500,1400,7844,0.42857142857142855,463.0,28.18082191780822,2.0,1,1,1,0,0,0.09523809523809518,-0.23809523809523797,209.0,0.09523809523809518,1,0,3,0,1,0,1,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
400,245000,1409,12864,0.5714285714285714,17.0,5.498630136986302,2.0,1,1,1,0,289,-0.09523809523809523,0.23809523809523814,1392.0,-0.09523809523809523,1,0,1,0,2,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1596,336000,2612,12203,0.7142857142857142,371.0,11.504109589041096,3.0,2,1,1,0,0,0.04761904761904756,0.38095238095238093,854.0,0.04761904761904756,1,0,4,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1497,232000,1668,10635,0.7142857142857142,685.0,7.3342465753424655,2.0,2,0,3,0,262,0.04761904761904756,0.38095238095238093,972.0,0.04761904761904756,1,0,3,1,0,0,0,0,1,13,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1479,153000,1114,12450,0.28571428571428564,278.0,6.419178082191781,2.0,2,0,1,0,42,-0.04761904761904773,-0.047619047619047616,836.0,-0.380952380952381,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1800,165000,1200,3180,0.42857142857142855,210.0,3.331506849315069,2.0,2,1,1,0,166,-0.23809523809523808,0.09523809523809529,390.0,-0.23809523809523808,0,0,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
2009,118500,2230,6204,0.14285714285714285,795.0,94.22739726027396,1.0,1,0,1,0,188,-0.5238095238095237,-0.1904761904761904,0.0,-0.19047619047619052,0,0,5,2,1,1,1,0,11,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
504,172000,1968,11075,0.28571428571428564,222.0,39.69315068493151,2.0,2,1,3,0,189,-0.04761904761904773,0.11904761904761901,562.0,-0.04761904761904773,1,0,4,0,2,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1744,130000,874,9858,0.28571428571428564,864.0,41.86301369863013,1.0,1,0,1,0,0,-0.04761904761904773,-0.21428571428571436,0.0,-0.04761904761904773,0,0,3,0,2,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
903,145000,848,4426,0.42857142857142855,186.0,4.087671232876712,2.0,1,0,2,0,0,-0.23809523809523808,0.09523809523809529,662.0,-0.23809523809523808,0,0,1,1,0,0,1,0,1,11,0,2,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2040,145000,1092,8250,0.42857142857142855,1092.0,44.52876712328767,2.0,1,0,1,0,0,0.09523809523809518,-0.23809523809523797,0.0,0.09523809523809518,0,0,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1672,98000,1529,8405,0.14285714285714285,0.0,64.2904109589041,1.0,2,0,0,0,185,-0.19047619047619052,0.14285714285714285,0.0,-0.19047619047619052,0,0,4,2,1,1,1,0,11,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
550,266000,1939,10728,0.7142857142857142,1095.0,0.5808219178082191,3.0,2,1,2,1,51,0.04761904761904756,0.38095238095238093,0.0,0.04761904761904756,1,0,3,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1862,176000,1456,8029,0.42857142857142855,728.0,3.4986301369863013,2.0,2,1,1,0,24,0.09523809523809518,0.09523809523809529,0.0,-0.23809523809523808,0,0,3,2,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1805,111750,1302,1680,0.28571428571428564,630.0,36.942465753424656,1.0,2,1,1,0,0,-0.04761904761904773,-0.047619047619047616,0.0,-0.04761904761904773,0,0,3,2,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2226,118000,987,1680,0.42857142857142855,321.0,37.35616438356164,1.0,1,1,1,0,0,0.09523809523809518,-0.4047619047619047,162.0,-0.23809523809523808,0,0,2,2,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1130,139000,1196,9000,0.42857142857142855,1196.0,52.367123287671234,1.0,1,0,1,0,44,0.09523809523809518,0.09523809523809529,0.0,0.09523809523809518,1,0,2,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
945,155000,1200,3215,0.5714285714285714,320.0,6.252054794520548,2.0,2,1,3,0,172,-0.09523809523809523,0.23809523809523814,280.0,-0.09523809523809523,0,0,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
163,260400,1720,10593,0.5714285714285714,801.0,14.172602739726027,2.0,2,0,1,0,210,-0.09523809523809523,0.23809523809523814,919.0,-0.09523809523809523,1,0,3,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
